DATA,CDI_NI,PTAX,IBOV,IRF-M,IMA-S,IMA-C,IMA-B,IMA-B 5,IMA-B 5+,IRF-M 1,IRF-M 1+
2001-02-28,2.4038708243329228,2.0452,15891.0,1042.656974,,,,,,1042.792235,1056.228537
2001-03-01,2.405214371775351,2.0428,16416.0,1043.971204,,,,,,1043.982808,1058.78056
2001-03-02,2.406556168716933,2.0355,16581.0,1045.167976,,,,,,1045.062771,1061.145934
2001-03-05,2.407898714206775,2.0232,16542.0,1045.642102,,,,,,1045.566394,1061.328074
2001-03-06,2.4092420086624693,2.0208,16324.0,1046.144958,,,,,,1046.127253,1061.250606
2001-03-07,2.410585233359559,2.0391,16395.0,1046.756633,,,,,,1046.763722,1061.623726
2001-03-08,2.4119283632398822,2.0385,16226.0,1046.644269,,,,,,1046.819961,1060.016595
2001-03-09,2.4132722414853123,2.0599,16123.0,1047.637623,,,,,,1047.741008,1061.66447
2001-03-12,2.4146152033549764,2.0552,15527.0,1047.254891,,,,,,1047.581881,1059.296011
2001-03-13,2.4159589125694914,2.0622,15584.0,1047.343689,,,,,,1047.748948,1058.692916
2001-03-14,2.4173042151303665,2.0763,15244.0,1047.061534,,,,,,1047.634789,1056.918941
2001-03-15,2.4186502668095198,2.0864,15060.0,1044.0425,,,,,,1044.912318,1051.193487
2001-03-16,2.41999706802409,2.1217,15237.0,1043.364507,,,,,,1044.39318,1049.07924
2001-03-19,2.4213496285853795,2.1277,14835.0,1040.872824,,,,,,1042.242643,1043.488336
2001-03-20,2.422704615837536,2.0929,14903.0,1045.402543,,,,,,1046.290443,1052.410641
2001-03-21,2.4240636804458826,2.1,14852.0,1043.635708,,,,,,1044.897822,1047.258004
2001-03-22,2.4254235074487025,2.1419,14067.0,1031.871458,,,,,,1035.004779,1018.521563
2001-03-23,2.4268291616424444,2.1586,14435.0,1031.740046,,,,,,1035.127326,1016.107696
2001-03-26,2.4282364556049894,2.1373,14712.0,1040.198368,,,,,,1042.47687,1034.644157
2001-03-27,2.4296437400428355,2.1236,14835.0,1043.406471,,,,,,1045.315976,1041.211857
2001-03-28,2.4310518400723775,2.117,14631.0,1043.959455,,,,,,1045.854997,1041.89815
2001-03-29,2.4324599052981473,2.1369,14282.0,1039.442254,,,,,,1042.04202,1030.992226
2001-03-30,2.433868786075296,2.1616,14438.0,1041.615075,,,,,,1044.110614,1034.132154
2001-04-02,2.435279334730266,2.1584,13981.0,1043.720214,,,,,,1046.045728,1037.794303
2001-04-03,2.4366907008687093,2.1732,13736.0,1043.351002,,,,,,1045.871286,1035.670747
2001-04-04,2.438103713439236,2.1632,13854.0,1044.198852,,,,,,1046.694312,1036.787744
2001-04-05,2.43951671644636,2.1589,14442.0,1047.290371,,,,,,1049.451278,1042.932891
2001-04-06,2.4409296845285255,2.1521,14484.0,1047.660959,,,,,,1049.939558,1042.250236
2001-04-09,2.4423443253271944,2.1642,14718.0,1049.779642,,,,,,1051.911413,1045.720065
2001-04-10,2.4437589311604238,2.1422,15047.0,1051.773751,,,,,,1053.749083,1049.149964
2001-04-11,2.445176873405051,2.1384,14818.0,1050.274059,,,,,,1052.573175,1044.716421
2001-04-12,2.4465948070221697,2.1573,14969.0,1049.018937,,,,,,1051.690142,1040.096495
2001-04-16,2.448013562884814,2.1825,14444.0,1042.082435,,,,,,1045.923614,1022.536844
2001-04-17,2.4494348305991536,2.1888,14336.0,1045.650147,,,,,,1049.139425,1029.321089
2001-04-18,2.450856923473103,2.175,14955.0,1046.753781,,,,,,1050.321476,1029.735286
2001-04-19,2.452285724042349,2.1882,14431.0,1044.380491,,,,,,1048.546835,1021.943313
2001-04-20,2.453749763142459,2.2364,13696.0,1037.97058,,,,,,1042.807326,1009.411213
2001-04-23,2.4552146762885525,2.2586,13892.0,1040.943085,,,,,,1045.482014,1015.105209
2001-04-24,2.456680464002443,2.2538,14068.0,1041.531657,,,,,,1046.151982,1014.970142
2001-04-25,2.458147126806257,2.3011,14162.0,1040.735454,,,,,,1045.757686,1010.547541
2001-04-26,2.459614665222431,2.2541,14757.0,1048.113501,,,,,,1052.051212,1027.786489
2001-04-27,2.461083079773715,2.218,14927.0,1051.926212,,,,,,1055.342151,1036.34715
2001-04-30,2.462554044519665,2.1847,14917.0,1050.328977,,,,,,1054.226862,1030.392075
2001-05-02,2.4640242139097834,2.2239,14897.0,1048.631912,,,,,,1053.033536,1024.139723
2001-05-03,2.4654944232374967,2.2353,15141.0,1054.243402,,,,,,1057.825261,1036.141119
2001-05-04,2.4669646468719617,2.2187,15092.0,1056.21495,,,,,,1059.59108,1039.721407
2001-05-07,2.4684374494357906,2.1957,14875.0,1055.141079,,,,,,1058.847381,1036.08471
2001-05-08,2.469911131277478,2.2319,14747.0,1054.993156,,,,,,1058.997018,1033.634554
2001-05-09,2.4713865326917466,2.2586,14778.0,1054.402557,,,,,,1058.781326,1030.139609
2001-05-10,2.472863655708471,2.2695,14993.0,1057.95083,,,,,,1061.941696,1036.747364
2001-05-11,2.4743416615868514,2.2863,14493.0,1054.059024,,,,,,1058.865171,1026.458734
2001-05-14,2.475820550854565,2.3062,14236.0,1052.378603,,,,,,1057.615439,1021.402578
2001-05-15,2.4772994822606185,2.3384,14226.0,1054.719234,,,,,,1059.825424,1024.784403
2001-05-16,2.4787801393881708,2.3219,14714.0,1057.220844,,,,,,1062.3618,1027.03827
2001-05-17,2.4802608387044343,2.3036,14793.0,1057.529517,,,,,,1062.928158,1025.32189
2001-05-18,2.4817432658051195,2.2941,14884.0,1059.125473,,,,,,1064.076719,1030.454483
2001-05-21,2.4832265789376584,2.3278,15127.0,1060.870293,,,,,,1065.829012,1032.157448
2001-05-22,2.484709934334587,2.3062,14828.0,1059.655827,,,,,,1064.886265,1028.792677
2001-05-23,2.4861950206152397,2.3427,14691.0,1058.423578,,,,,,1063.940206,1025.296058
2001-05-24,2.487711524991964,2.3494,14523.0,1061.283885,,,,,,1066.769646,1028.433414
2001-05-25,2.489238258431967,2.3403,14310.0,1062.916912,,,,,,1068.431505,1029.852597
2001-05-28,2.4907684678665727,2.3265,14302.0,1064.551786,,,,,,1069.761136,1033.948947
2001-05-29,2.4923004648281033,2.3425,14453.0,1065.264326,,,,,,1070.507154,1034.400826
2001-05-30,2.493834251457163,2.3596,14489.0,1066.46886,,,,,,1071.662964,1036.008124
2001-05-31,2.4953689819938525,2.36,14649.0,1065.377354,,,,,,1071.093931,1030.64982
2001-06-01,2.4969038085936077,2.3833,14719.0,1065.987159,,,,,,1071.599831,1032.112536
2001-06-04,2.4984404281664543,2.3629,15103.0,1069.848902,,,,,,1075.113739,1038.849676
2001-06-05,2.499977143920607,2.3895,15394.0,1072.313225,,,,,,1077.207917,1044.355572
2001-06-06,2.501513954870289,2.3821,15328.0,1075.007311,,,,,,1079.179229,1052.965361
2001-06-07,2.5030500095142774,2.388,15464.0,1076.851877,,,,,,1080.818352,1056.284017
2001-06-08,2.504585305298613,2.3619,15549.0,1078.160381,,,,,,1081.823172,1059.761465
2001-06-11,2.5061181365513088,2.3722,15224.0,1077.753942,,,,,,1081.756695,1056.934497
2001-06-12,2.5076493496715604,2.3906,15173.0,1077.844342,,,,,,1082.186789,1054.6098
2001-06-13,2.509183203549274,2.4078,15403.0,1078.165234,,,,,,1082.642878,1053.97151
2001-06-15,2.5107162893948107,2.4079,14985.0,1076.179969,,,,,,1081.318608,1047.09017
2001-06-18,2.512252872871083,2.4586,14355.0,1070.968254,,,,,,1076.813321,1036.620451
2001-06-19,2.5137972300796227,2.4675,14400.0,1072.119957,,,,,,1077.898172,1038.275156
2001-06-20,2.515345100724044,2.4748,14571.0,1074.877419,,,,,,1080.427324,1042.740763
2001-06-21,2.5169314785721686,2.4054,14822.0,1077.81269,,,,,,1082.937129,1048.960446
2001-06-22,2.5186071508733425,2.3296,14682.0,1081.072483,,,,,,1085.600974,1056.812495
2001-06-25,2.5202847699104676,2.2997,14539.0,1081.253221,,,,,,1085.864449,1056.361772
2001-06-26,2.521963506392857,2.3139,14459.0,1079.154755,,,,,,1084.415149,1049.27493
2001-06-27,2.523642528816873,2.3236,14308.0,1077.163993,,,,,,1082.936087,1043.348869
2001-06-28,2.5253243599073527,2.2923,14390.0,1076.975431,,,,,,1083.133864,1040.07068
2001-06-29,2.527007311820526,2.3049,14559.0,1077.435358,,,,,,1083.573465,1040.698298
2001-07-02,2.528691385303343,2.3249,14555.0,1079.276709,,,,,,1085.277844,1043.655334
2001-07-03,2.5303774408583215,2.3395,14352.0,1076.926381,,,,,,1083.411537,1037.41002
2001-07-04,2.5320654556491182,2.3907,14056.0,1074.713842,,,,,,1081.28534,1026.579393
2001-07-05,2.533754596514582,2.4113,14047.0,1070.055051,,,,,,1076.804997,1004.98962
2001-07-06,2.5354448642059166,2.4943,13906.0,1075.110985,,,,,,1081.767214,1020.141888
2001-07-09,2.5371379582228872,2.4548,13906.0,1075.883913,,,,,,1082.545907,1020.794176
2001-07-10,2.5388313455817233,2.4802,13569.0,1070.591138,,,,,,1077.272159,1011.481967
2001-07-11,2.54052756419202,2.53,13811.0,1070.952917,,,,,,1077.764004,1001.238018
2001-07-12,2.5422334268302724,2.5423,13912.0,1070.701715,,,,,,1077.527058,999.69009
2001-07-13,2.543944705839209,2.5538,14078.0,1072.75596,,,,,,1079.588266,1002.115973
2001-07-16,2.5456537278925917,2.5979,13811.0,1077.279593,,,,,,1084.020237,1016.319969
2001-07-17,2.5473604868909945,2.5304,14168.0,1080.367063,,,,,,1087.06819,1024.105796
2001-07-18,2.5490658173689438,2.4696,13790.0,1079.834869,,,,,,1086.610739,1017.137336
2001-07-19,2.5508004821483214,2.5032,13761.0,1081.632217,,,,,,1088.412353,1019.411064
2001-07-20,2.5525576265684538,2.4573,14091.0,1084.325858,,,,,,1091.058679,1027.267183
2001-07-23,2.5543176916287016,2.4108,14067.0,1088.250863,,,,,,1094.877749,1041.778367
2001-07-24,2.5560764159889184,2.4247,13737.0,1086.812394,,,,,,1093.4599,1037.967909
2001-07-25,2.5578371947888363,2.4914,13955.0,1089.119614,,,,,,1095.764244,1041.578482
2001-07-26,2.559599186518838,2.4836,13810.0,1089.485532,,,,,,1096.146444,1040.764715
2001-07-27,2.561359832415277,2.4971,13910.0,1090.066278,,,,,,1096.754594,1039.343909
2001-07-30,2.563125095998179,2.4334,13703.0,1091.878028,,,,,,1098.554643,1042.961239
2001-07-31,2.56489157618309,2.4313,13754.0,1091.211341,,,,,,1097.949905,1036.85578
2001-08-01,2.5666592738084795,2.4935,13743.0,1091.605484,,,,,,1098.372741,1035.055345
2001-08-02,2.568429062377549,2.4877,13822.0,1092.981268,,,,,,1099.778863,1034.784748
2001-08-03,2.5701991980030487,2.4884,13838.0,1093.138821,,,,,,1100.008225,1029.818237
2001-08-06,2.571971427456048,2.469,14046.0,1098.205261,,,,,,1104.903665,1049.241041
2001-08-07,2.573745727664993,2.4463,14035.0,1098.884947,,,,,,1105.58935,1049.75665
2001-08-08,2.575522976302317,2.4704,13919.0,1102.657857,,,,,,1109.269074,1061.753668
2001-08-09,2.577301452183143,2.4668,13834.0,1102.306142,,,,,,1108.972696,1057.229026
2001-08-10,2.579081156154919,2.4842,13834.0,1103.416117,,,,,,1110.088047,1058.391069
2001-08-13,2.580861237968897,2.491,13771.0,1103.178855,,,,,,1109.936553,1051.809266
2001-08-14,2.5826442517637602,2.514,13829.0,1102.257737,,,,,,1109.07412,1046.243761
2001-08-15,2.5844284973715337,2.5005,13658.0,1105.055542,,,,,,1111.822617,1053.753026
2001-08-16,2.586213975643228,2.4877,13509.0,1107.182159,,,,,,1113.900451,1060.403654
2001-08-17,2.588001566743192,2.5235,13834.0,1106.889164,,,,,,1113.699329,1053.118387
2001-08-20,2.5897912474666422,2.5306,13115.0,1108.605209,,,,,,1115.370528,1058.895019
2001-08-21,2.591582165808003,2.5353,12891.0,1108.044915,,,,,,1114.866308,1053.91003
2001-08-22,2.5933751778452394,2.5231,12952.0,1111.85618,,,,,,1118.607483,1064.53248
2001-08-23,2.5951711679571527,2.5282,12750.0,1112.070614,,,,,,1118.86125,1061.819865
2001-08-24,2.5969658066749304,2.55,13001.0,1113.363398,,,,,,1120.17186,1062.292151
2001-08-27,2.5987625434379367,2.5585,12995.0,1113.910167,,,,,,1120.754998,1060.280033
2001-08-28,2.6005596656996004,2.5564,13018.0,1115.91615,,,,,,1122.704865,1067.440683
2001-08-29,2.6023571725405317,2.5474,13076.0,1117.837469,,,,,,1124.594216,1072.628044
2001-08-30,2.604154178238886,2.5403,12892.0,1118.262488,,,,,,1125.021714,1073.042944
2001-08-31,2.6059541696068846,2.5517,12840.0,1119.257806,,,,,,1126.031063,1073.372816
2001-09-03,2.607757125058669,2.559,12800.0,1120.776133,,,,,,1127.531507,1076.940722
2001-09-04,2.6095613279032124,2.5642,12766.0,1123.219626,,,,,,1129.914495,1085.157708
2001-09-05,2.611365056693059,2.5669,12590.0,1123.714324,,,,,,1130.420204,1085.006733
2001-09-06,2.613170032220245,2.5927,12255.0,1123.902582,,,,,,1130.642109,1082.725396
2001-09-10,2.6149762553465155,2.6013,11922.0,1124.309297,,,,,,1131.088764,1080.27735
2001-09-11,2.6167854528185397,2.6369,10827.0,1123.249868,,,,,,1130.118365,1072.03336
2001-09-12,2.6185950384627277,2.6741,11113.0,1124.141312,,,,,,1131.0209,1072.456994
2001-09-13,2.620405875489676,2.6978,10306.0,1122.124875,,,,,,1129.142332,1059.157962
2001-09-14,2.6222171000308143,2.6986,10034.0,1122.177697,,,,,,1129.2344,1056.260707
2001-09-17,2.624031307153642,2.6679,10544.0,1126.031219,,,,,,1132.986226,1069.424456
2001-09-18,2.6258467694538097,2.6793,10554.0,1127.880013,,,,,,1134.849286,1070.964671
2001-09-19,2.6276634877997243,2.7065,10744.0,1128.525975,,,,,,1135.536657,1068.744446
2001-09-20,2.6294805959314425,2.7322,10543.0,1128.671129,,,,,,1135.758146,1063.169328
2001-09-21,2.631298960647947,2.8007,10418.0,1127.182022,,,,,,1134.425962,1049.174693
2001-09-24,2.6331203457885075,2.7675,10532.0,1128.234755,,,,,,1135.461492,1051.96971
2001-09-25,2.634942096430945,2.7133,10229.0,1129.306511,,,,,,1136.5244,1054.158948
2001-09-26,2.6367668728809863,2.7264,10229.0,1130.006489,,,,,,1137.256199,1052.741349
2001-09-27,2.6385946796772672,2.705,10404.0,1133.122836,,,,,,1140.27905,1064.239201
2001-09-28,2.6404246242454636,2.6713,10404.0,1134.811599,,,,,,1141.924937,1069.879994
2001-10-01,2.6422558379351164,2.6866,10501.0,1134.928686,,,,,,1142.100314,1065.631648
2001-10-02,2.6440891935708257,2.7038,10350.0,1135.60674,,,,,,1142.787507,1065.900679
2001-10-03,2.6459247202890026,2.7287,10233.0,1135.706077,,,,,,1142.9019,1064.90131
2001-10-04,2.6477615212298273,2.7326,10061.0,1135.994332,,,,,,1143.181286,1065.855865
2001-10-05,2.6495978232776456,2.754,10197.0,1137.284083,,,,,,1144.405811,1071.761077
2001-10-08,2.6514345244887414,2.7828,10094.0,1138.311813,,,,,,1145.439388,1072.767315
2001-10-09,2.653271597413379,2.7797,10284.0,1139.896104,,,,,,1147.012025,1075.640653
2001-10-10,2.655109067592736,2.7784,10462.0,1141.770134,,,,,,1148.855327,1080.123455
2001-10-11,2.656946031352241,2.7799,10784.0,1142.495726,,,,,,1149.593285,1080.297207
2001-10-15,2.6587842660334924,2.779,11329.0,1144.926998,,,,,,1151.944458,1088.803436
2001-10-16,2.6606237725157906,2.7526,11257.0,1147.139566,,,,,,1154.070043,1097.463104
2001-10-17,2.662463673673199,2.7211,11271.0,1149.038504,,,,,,1155.903905,1104.270932
2001-10-18,2.6643039685644414,2.7425,10994.0,1148.824227,,,,,,1155.732839,1101.110511
2001-10-19,2.6661472939081325,2.7573,11331.0,1150.728328,,,,,,1157.587599,1106.972498
2001-10-22,2.6679910147462893,2.7176,11699.0,1152.080414,,,,,,1158.890598,1112.067945
2001-10-23,2.669836010572717,2.7168,11613.0,1153.039166,,,,,,1159.853687,1113.08181
2001-10-24,2.671683163314992,2.7438,11467.0,1153.257227,,,,,,1160.138135,1108.969378
2001-10-25,2.6735315940283635,2.7428,11723.0,1154.646434,,,,,,1161.499732,1112.732382
2001-10-26,2.675380421331582,2.729,11780.0,1155.144277,,,,,,1162.039505,1110.576971
2001-10-29,2.6772296442788064,2.7246,11377.0,1155.758608,,,,,,1162.671429,1110.226059
2001-10-30,2.6790819123804974,2.7231,11023.0,1157.359014,,,,,,1164.206078,1116.85656
2001-10-31,2.6809345778953664,2.7071,11364.0,1158.502798,,,,,,1165.315944,1120.710972
2001-11-01,2.682788524584019,2.682,11387.0,1160.088159,,,,,,1166.818299,1128.598411
2001-11-05,2.6846437533324248,2.6208,12164.0,1163.182906,,,,,,1169.654785,1150.617312
2001-11-06,2.6865011509596055,2.6003,12415.0,1164.90971,,,,,,1171.316646,1157.455827
2001-11-07,2.6883598336459085,2.6055,12615.0,1167.521031,,,,,,1173.739616,1174.000473
2001-11-08,2.690220716322758,2.5571,12553.0,1168.367835,,,,,,1174.56667,1176.274072
2001-11-09,2.6920819724275535,2.5347,12730.0,1168.934388,,,,,,1175.06473,1181.035838
2001-11-12,2.693945431568868,2.5502,12567.0,1169.43566,,,,,,1175.568557,1181.546577
2001-11-13,2.6958101805966,2.527,12918.0,1170.735806,,,,,,1176.863361,1183.57308
2001-11-14,2.697675303828148,2.5299,12825.0,1171.54117,,,,,,1177.719327,1181.668047
2001-11-16,2.699542634673458,2.5392,12882.0,1172.958759,,,,,,1179.136491,1183.580213
2001-11-19,2.701411258085179,2.5154,12987.0,1174.936353,,,,,,1181.059246,1189.559273
2001-11-20,2.7032811749580254,2.535,12638.0,1174.740735,,,,,,1180.967802,1182.939497
2001-11-21,2.7051523861873314,2.5411,12793.0,1176.197603,,,,,,1182.41373,1185.545878
2001-11-22,2.7070230802169517,2.5383,13019.0,1176.824444,,,,,,1183.041579,1186.322628
2001-11-23,2.708896881593078,2.5134,13423.0,1178.463322,,,,,,1184.557566,1196.244751
2001-11-26,2.7107719800145165,2.4894,13759.0,1178.472797,,,,,,1184.647966,1191.169958
2001-11-27,2.7126483763790827,2.4604,13602.0,1178.654648,,,,,,1184.912628,1186.207628
2001-11-28,2.7145260715852126,2.4857,13019.0,1178.352845,,,,,,1184.791899,1174.419651
2001-11-29,2.716405066531964,2.5072,13019.0,1177.415282,,,,,,1184.072101,1158.942707
2001-11-30,2.7182853621190173,2.5287,12931.0,1178.987046,,,,,,1185.605556,1163.569052
2001-12-03,2.720167856280846,2.4672,13336.0,1180.496898,,,,,,1187.029897,1169.439368
2001-12-04,2.722051654126356,2.4289,13146.0,1181.582813,,,,,,1188.033093,1174.650228
2001-12-05,2.7239367565583885,2.4306,13382.0,1182.707874,,,,,,1189.085575,1179.437347
2001-12-06,2.725824989518035,2.4435,13539.0,1183.906899,,,,,,1190.25454,1182.090784
2001-12-07,2.7277136046202726,2.4005,13298.0,1185.297707,,,,,,1191.574615,1186.600037
2001-12-10,2.72960352826837,2.3579,13446.0,1187.119261,,,,,,1193.301387,1192.591276
2001-12-11,2.7314938605998016,2.3417,13348.0,1187.971292,,,,,,1194.104385,1195.581231
2001-12-12,2.733386403436057,2.3551,13562.0,1188.837494,,,,,,1194.972686,1196.547663
2001-12-13,2.7352793555220285,2.3847,13148.0,1189.800376,,,,,,1195.940522,1197.51732
2001-12-14,2.7371717858969404,2.384,12959.0,1190.299084,,,,,,1196.497572,1196.108166
2001-12-17,2.7390655255687313,2.358,12912.0,1191.24626,,,,,,1197.447897,1197.1211
2001-12-18,2.74096150672553,2.343,13397.0,1192.945923,,,,,,1199.04742,1202.56402
2001-12-19,2.7428588002804855,2.293,13290.0,1194.388401,,,,,,1200.377871,1208.109879
2001-12-20,2.7447574071420395,2.3202,12918.0,1193.993382,,,,,,1200.171787,1201.921729
2001-12-21,2.7466573282192632,2.3311,13368.0,1195.66382,,,,,,1201.7433,1206.864775
2001-12-24,2.748559470818775,2.3378,13368.0,1196.596091,,,,,,1202.680391,1207.803348
2001-12-26,2.750462930709101,2.3145,13358.0,1198.57085,,,,,,1204.422566,1217.153076
2001-12-27,2.752364958339575,2.3215,13757.0,1199.389615,,,,,,1205.213104,1218.961569
2001-12-28,2.754267392998779,2.3204,13577.0,1200.4858,,,,,,1206.294213,1220.694142
2001-12-31,2.7561711426208193,2.3204,13577.0,1201.331323,,,,,,1207.141628,1221.620568
2002-01-02,2.7580762081145984,2.3066,13872.0,1202.968677,,,,,,1208.638305,1227.791078
2002-01-03,2.759982590389647,2.2932,14265.0,1204.612507,,,,,,1210.10607,1235.042061
2002-01-04,2.7618902903561238,2.3101,14331.0,1204.903747,,,,,,1210.535795,1231.182015
2002-01-07,2.763800220348614,2.3428,14378.0,1206.022418,,,,,,1211.656522,1232.421276
2002-01-08,2.765711471114992,2.3454,14167.0,1206.443377,,,,,,1212.117921,1231.684936
2002-01-09,2.7676231308838264,2.3794,14020.0,1207.029746,,,,,,1212.774628,1230.234535
2002-01-10,2.769537025307527,2.3896,13570.0,1207.225721,,,,,,1213.188578,1226.749714
2002-01-11,2.771452243246638,2.4168,13570.0,1207.894871,,,,,,1213.914342,1226.524698
2002-01-14,2.77336787103717,2.4072,13121.0,1208.153395,,,,,,1214.297031,1224.701214
2002-01-15,2.7752848229096303,2.3705,13010.0,1208.826163,,,,,,1215.035266,1224.329895
2002-01-16,2.777203099779225,2.3867,13083.0,1209.662792,,,,,,1215.950982,1223.907604
2002-01-17,2.779122702561792,2.3641,13336.0,1211.336847,,,,,,1217.40494,1229.072367
2002-01-18,2.7810436321738026,2.3752,13372.0,1212.896186,,,,,,1218.694704,1234.862624
2002-01-21,2.782965889532361,2.3742,13154.0,1214.040505,,,,,,1219.736851,1237.660661
2002-01-22,2.7848903939339498,2.3667,13003.0,1214.787405,,,,,,1220.500715,1238.217891
2002-01-23,2.786815310174237,2.3804,13232.0,1216.078802,,,,,,1221.646862,1241.829864
2002-01-24,2.7887406093994236,2.3981,13162.0,1216.29034,,,,,,1221.958229,1240.605566
2002-01-25,2.7906681869086403,2.4046,13162.0,1217.056461,,,,,,1222.777586,1240.663413
2002-01-28,2.7925970967594314,2.4228,13001.0,1217.768688,,,,,,1223.509285,1241.154537
2002-01-29,2.7945273398727113,2.4234,12501.0,1218.405771,,,,,,1224.236825,1240.529747
2002-01-30,2.796458917170031,2.4384,12532.0,1219.043525,,,,,,1224.948931,1240.140296
2002-01-31,2.7983918295735783,2.4183,12721.0,1219.987081,,,,,,1225.849218,1241.740424
2002-02-01,2.8003270014754835,2.4161,12658.0,1220.929988,,,,,,1226.800959,1242.642565
2002-02-04,2.802264435714725,2.4228,12512.0,1221.419276,,,,,,1227.429448,1241.309086
2002-02-05,2.8042032103872185,2.4214,12747.0,1222.393517,,,,,,1228.499918,1241.075487
2002-02-06,2.8061433264203575,2.4206,12750.0,1223.868286,,,,,,1229.802124,1244.98084
2002-02-07,2.808084784742175,2.4518,12683.0,1224.522358,,,,,,1230.484623,1245.378503
2002-02-08,2.810027586281347,2.4691,12597.0,1225.591722,,,,,,1231.429819,1247.837327
2002-02-13,2.811971731967192,2.4232,12960.0,1227.630708,,,,,,1232.948286,1255.533212
2002-02-14,2.813917222729671,2.4249,13245.0,1228.2018,,,,,,1233.613095,1255.150214
2002-02-15,2.8158640594993893,2.438,13229.0,1229.32049,,,,,,1234.631903,1257.404318
2002-02-18,2.817812243207595,2.4284,13121.0,1230.359465,,,,,,1235.633874,1258.922504
2002-02-19,2.8197617747861807,2.4249,12991.0,1231.543168,,,,,,1236.353611,1265.282387
2002-02-20,2.821711724646299,2.4284,13302.0,1232.779141,,,,,,1237.614995,1266.326277
2002-02-21,2.823662091790374,2.4241,13530.0,1234.251261,,,,,,1239.17092,1266.943813
2002-02-22,2.8255911612582434,2.4273,13562.0,1235.518084,,,,,,1240.290919,1269.985473
2002-02-25,2.8275215486277916,2.4062,13977.0,1236.615809,,,,,,1241.320256,1271.946531
2002-02-26,2.8294542161567096,2.3947,13963.0,1237.457755,,,,,,1242.051366,1274.120029
2002-02-27,2.8313872426881037,2.3827,14212.0,1239.157047,,,,,,1243.496132,1278.860203
2002-02-28,2.833323486854016,2.3482,14033.0,1239.727262,,,,,,1244.151141,1278.557387
2002-03-01,2.83526012012375,2.3596,14414.0,1240.546336,,,,,,1244.942051,1279.736768
2002-03-04,2.8371980771210565,2.3432,14471.0,1241.318154,,,,,,1245.670032,1281.034296
2002-03-05,2.83913735875073,2.3251,14011.0,1242.692322,,,,,,1246.853199,1284.560388
2002-03-06,2.841077965918183,2.352,13838.0,1243.240167,,,,,,1247.533861,1283.716683
2002-03-07,2.8430198995294473,2.3663,13725.0,1243.870993,,,,,,1248.288922,1283.124165
2002-03-08,2.8449631604911736,2.3582,13961.0,1245.176177,,,,,,1249.447384,1286.013035
2002-03-11,2.8469077497106325,2.3487,13695.0,1246.374841,,,,,,1250.525992,1288.516404
2002-03-12,2.8488536680957144,2.3496,14181.0,1247.980332,,,,,,1251.769867,1293.915917
2002-03-13,2.850800916554931,2.3368,14244.0,1248.89986,,,,,,1252.69529,1294.837677
2002-03-14,2.8527494959974145,2.3441,14117.0,1249.469508,,,,,,1253.366715,1294.456517
2002-03-15,2.8546994073329186,2.3542,14365.0,1250.816202,,,,,,1254.555291,1297.428318
2002-03-18,2.8566506514718184,2.3406,14244.0,1251.60117,,,,,,1255.313003,1298.530061
2002-03-19,2.8586032293251122,2.3432,14117.0,1252.463205,,,,,,1256.203538,1299.189248
2002-03-20,2.8605571418044202,2.338,14089.0,1253.825768,,,,,,1257.480721,1301.413502
2002-03-21,2.8624807806655697,2.3475,13717.0,1253.701184,,,,,,1257.491135,1300.191547
2002-03-22,2.864413384564636,2.3508,13312.0,1254.024758,,,,,,1258.011962,1298.942789
2002-03-25,2.866347293261225,2.3641,13277.0,1254.922194,,,,,,1258.877263,1300.154792
2002-03-26,2.8682834535308768,2.3502,13569.0,1255.747827,,,,,,1259.710278,1300.971607
2002-03-27,2.870221896854442,2.3371,13424.0,1256.985852,,,,,,1260.752222,1303.868515
2002-03-28,2.872161650216775,2.3236,13254.0,1257.979631,,,,,,1261.643836,1305.716695
2002-04-01,2.874101737968263,2.322,13467.0,1258.707771,,,,,,1262.453388,1305.856096
2002-04-02,2.876040262108488,2.3022,13245.0,1259.566646,,,,,,1263.3283,1306.642341
2002-04-03,2.877974312903548,2.2977,13084.0,1260.332142,,,,,,1264.106205,1305.809115
2002-04-04,2.879905807804167,2.3118,13360.0,1261.14978,,,,,,1264.927921,1306.407278
2002-04-05,2.8818376198209843,2.2924,13276.0,1262.02041,,,,,,1265.797917,1307.804524
2002-04-08,2.8837697766715698,2.2907,13159.0,1262.623105,,,,,,1266.417345,1306.148563
2002-04-09,2.8857022484743133,2.2842,13195.0,1263.554604,,,,,,1267.351947,1307.065835
2002-04-10,2.8876360152650613,2.2728,13416.0,1264.41975,,,,,,1268.22348,1307.382267
2002-04-11,2.889571077911611,2.2709,13411.0,1265.430306,,,,,,1269.235839,1308.625115
2002-04-12,2.8915074372823413,2.2988,13750.0,1266.601087,,,,,,1270.39991,1311.474201
2002-04-15,2.8934450942462133,2.318,13471.0,1266.982507,,,,,,1270.798403,1309.318429
2002-04-16,2.89538404967277,2.3172,13622.0,1267.802263,,,,,,1271.620807,1310.136971
2002-04-17,2.897324304432137,2.3165,13732.0,1268.634218,,,,,,1272.471563,1308.38731
2002-04-18,2.899260991890192,2.3327,13573.0,1268.035218,,,,,,1271.931022,1297.67472
2002-04-19,2.90120288790995,2.3269,13478.0,1268.946057,,,,,,1272.852186,1297.346364
2002-04-22,2.9031470419891967,2.3347,13224.0,1268.821014,,,,,,1272.775527,1289.049883
